kepid,pl_name,ProbeScore,Score_Detection,Score_Habitability,Score_Type,Score_Radio,pl_rade,pl_bmasse,pl_eqt,pl_dens,rank
8037145.0,Kepler-176 e,0.635,0.5,0.6,1.0,0.6666666666666666,1.45,0.52075,398.0,,530
9529744.0,Kepler-320 b,0.635,0.5,0.6,1.0,0.6666666666666666,1.14,1.55,1292.0,,531
9451706.0,Kepler-127 b,0.635,0.5,0.6,1.0,0.6666666666666666,1.4,2.54,884.0,,532
6037581.0,Kepler-336 b,0.6327128980091422,0.3506082800261207,0.6,1.0,1.0,1.02,1.04,1625.0,,533
11904151.0,Kepler-10 b,0.6295661768270169,0.341617648077191,0.6,1.0,1.0,1.47,3.26,2188.0,,534
8750043.0,Kepler-1055 b,0.6284966483771676,0.33856185250619314,0.6,1.0,1.0,1.23,2.04,1304.0,,535
8292840.0,Kepler-126 b,0.6232988084122264,0.40942516689207553,0.6,0.8,1.0,1.52,4.11726105,1009.0,,536
9597345.0,Kepler-218 b,0.6210963345828777,0.31741809880822214,0.6,1.0,1.0,1.48,2.79,1156.0,,537
10663396.0,Kepler-1069 b,0.619737814441226,0.3992508984035029,0.6,0.8,1.0,1.6,3.19,823.0,,538
3239945.0,Kepler-167 d,0.6183873813687222,0.3096782324820634,0.6,1.0,1.0,1.238,2.06,538.0,,539
7609553.0,Kepler-1387 b,0.6179004589789415,0.3082870256541186,0.6,1.0,1.0,0.93,0.749,1123.0,,540
9334893.0,Kepler-1178 b,0.6172290231710095,0.3063686376314557,0.6,1.0,1.0,1.07,1.24,378.0,,541
6364582.0,Kepler-1505 b,0.6133318521064277,0.29523386316122213,0.6,1.0,1.0,0.93,0.749,525.0,,542
11069176.0,Kepler-1050 c,0.6129998108572612,0.2942851738778892,0.6,1.0,1.0,1.48,2.79,935.0,,543
7428736.0,Kepler-1358 b,0.612659805705604,0.2933137305874398,0.6,1.0,1.0,1.12,1.46,827.0,,544
8804283.0,Kepler-1991 b,0.61,0.5,0.6,1.0,0.5,1.47,2.76,760.0,,545
10252275.0,Kepler-1907 b,0.61,0.5,0.6,1.0,0.5,0.86973029,0.589,856.0,,546
10212441.0,Kepler-1199 b,0.61,0.5,0.6,1.0,0.5,1.15,1.6,931.0,,547
11718389.0,Kepler-1956 b,0.61,0.5,0.6,1.0,0.5,1.08940238,1.32,674.0,,548
6609270.0,Kepler-1902 b,0.61,0.5,0.6,1.0,0.5,1.17563613,1.74,601.0,,549
4735826.0,Kepler-1972 b,0.61,0.5,0.6,1.0,0.5,0.802,2.02,1084.0,,550
8456679.0,Kepler-1990 c,0.61,0.5,0.6,1.0,0.5,0.98,0.904,1170.0,,551
8827575.0,Kepler-1992 b,0.61,0.5,0.6,1.0,0.5,0.91,0.693,637.0,,552
5978170.0,Kepler-1910 b,0.61,0.5,0.6,1.0,0.5,1.184,1.78,645.0,,553
5962262.0,Kepler-1966 b,0.61,0.5,0.6,1.0,0.5,1.10479327,1.39,733.0,,554
8950568.0,Kepler-85 e,0.61,0.5,0.6,1.0,0.5,1.27,0.6,559.0,,555
8561063.0,Kepler-42 b,0.61,0.5,0.6,1.0,0.5,0.78,0.705944,519.0,,556
4665571.0,Kepler-1834 b,0.61,0.5,0.6,1.0,0.5,1.4593834,2.73,848.0,,557
7376983.0,Kepler-1987 b,0.61,0.5,0.6,1.0,0.5,1.23,2.04,997.0,,558
10963065.0,Kepler-408 b,0.61,0.5,0.6,1.0,0.5,0.82,5.0,1561.0,,559
6945786.0,Kepler-1909 b,0.61,0.5,0.6,1.0,0.5,1.09217411,1.33,1031.0,,560
11285870.0,Kepler-1429 b,0.61,0.5,0.6,1.0,0.5,1.29,2.21,1199.0,,561
6937529.0,Kepler-1597 b,0.61,0.5,0.6,1.0,0.5,1.06,1.2,1497.0,,562
7202957.0,Kepler-1869 b,0.61,0.5,0.6,1.0,0.5,1.11955354,1.46,865.0,,563
11295426.0,Kepler-68 c,0.61,0.5,0.6,1.0,0.5,0.979,1.3,1052.0,,564
9650989.0,Kepler-1905 b,0.61,0.5,0.6,1.0,0.5,1.4460734,2.69,1212.0,,565
6153407.0,Kepler-1911 b,0.61,0.5,0.6,1.0,0.5,1.011,1.01,987.0,,566
11768142.0,Kepler-1652 b,0.606136443139725,0.174675551827786,1.0,0.8,0.5,1.6,3.19,268.0,,567
3745690.0,Kepler-157 b,0.6060729853870486,0.2744942439629958,0.6,1.0,1.0,1.32,2.3,1546.0,,568
12404954.0,Kepler-537 b,0.6037358109114066,0.26781660260401896,0.6,1.0,1.0,1.41,2.57,1181.0,,569
11241912.0,Kepler-1473 b,0.6035611612816872,0.2673176036619634,0.6,1.0,1.0,1.19,1.81,783.0,,570
9388479.0,Kepler-732 c,0.6030755961513286,0.2659302747180814,0.6,1.0,1.0,1.27,2.15,893.0,,571
8036287.0,Kepler-1537 b,0.6025438313323547,0.26441094666387044,0.6,1.0,1.0,1.18,1.76,1800.0,,572
6442340.0,Kepler-206 b,0.6004738399277256,0.2584966855077876,0.6,1.0,1.0,1.2,1.87,983.0,,573
8167996.0,Kepler-327 b,0.6003215754915758,0.2580616442616452,0.6,1.0,1.0,1.11,1.41,682.0,,574
3541946.0,Kepler-198 d,0.5983167691469173,0.3380479118483353,0.6,0.8,1.0,1.53,2.96,1562.0,,575
8150320.0,Kepler-55 d,0.595,0.5,0.6,0.8,0.6,1.59,3.15,931.0,,576
5513012.0,Kepler-1310 b,0.593123047314454,0.23749442089843975,0.6,1.0,1.0,1.44,2.67,1883.0,,577
6444896.0,Kepler-1649 b,0.58964333395948,0.04183809702708577,1.0,1.0,0.5,1.017,1.03,307.0,,578
7273277.0,Kepler-1035 b,0.5892042173116371,0.2262977637475346,0.6,1.0,1.0,1.17,1.71,1301.0,,579
6786037.0,Kepler-603 d,0.5850000000000001,0.5,0.6,1.0,0.3333333333333333,1.32,2.3,1098.0,,580
8559152.0,Kepler-1256 b,0.5847825974898962,0.21366456425684638,0.6,1.0,1.0,1.49,2.83,933.0,,581
5480640.0,Kepler-399 b,0.5814758041796766,0.20421658337050458,0.6,1.0,1.0,0.96,0.84,773.0,,582
7091432.0,Kepler-1477 b,0.5807572000209565,0.20216342863130424,0.6,1.0,1.0,1.18,1.76,674.0,,583
3642335.0,Kepler-1410 b,0.5802378339994222,0.28639381142692044,0.6,0.8,1.0,1.78,3.82,290.0,,584
11752906.0,Kepler-2000 c,0.58,0.5,0.6,0.8,0.5,1.57,3.09,359.0,,585
9021075.0,Kepler-1968 b,0.58,0.5,0.6,0.8,0.5,1.50004034,2.86,744.0,,586
7103919.0,Kepler-1950 b,0.58,0.5,0.6,0.8,0.5,1.52696349,2.95,752.0,,587
8559644.0,Kepler-111 b,0.58,0.5,0.6,0.8,0.5,1.58,3.12,1356.0,,588
7983117.0,Kepler-1988 b,0.58,0.5,0.6,0.8,0.5,1.53,2.96,1105.0,,589
2715695.0,Kepler-1899 b,0.58,0.5,0.6,0.8,0.5,1.55098292,3.02,851.0,,590
9153570.0,Kepler-1295 b,0.58,0.5,0.6,0.8,0.5,1.55,3.02,1029.0,,591
3348082.0,Kepler-274 b,0.58,0.5,0.6,0.8,0.5,1.54,2.99,961.0,,592
10858691.0,Kepler-286 b,0.5787538315680613,0.19643951876588922,0.6,1.0,1.0,1.24,2.07,1367.0,,593
4139816.0,Kepler-235 c,0.5767190849206036,0.19062595691601036,0.6,1.0,1.0,1.28,2.18,555.0,,594
3234598.0,Kepler-383 b,0.5741762054607192,0.18336058703062622,0.6,1.0,1.0,1.32,2.3,545.0,,595
9821454.0,Kepler-59 b,0.5715497473185275,0.3901421351957928,0.6,1.0,0.5,1.1,4.1,864.0,,596
9838949.0,Kepler-935 b,0.5702645471993335,0.1721844205695244,0.6,1.0,1.0,1.35,2.39,879.0,,597
11568987.0,Kepler-534 c,0.5698836790607431,0.385381940173552,0.6,1.0,0.5,1.227,2.02,933.0,,598
5709725.0,Kepler-598 b,0.5688739711776154,0.1682113462217583,0.6,1.0,1.0,1.5,2.86,1050.0,,599
3545135.0,Kepler-1689 b,0.5685793840671289,0.16736966876322562,0.6,1.0,1.0,0.94678642,0.799,879.0,,600
12159249.0,Kepler-889 b,0.5668738101812618,0.16249660051789097,0.6,1.0,1.0,1.09,1.32,1328.0,,601
6198999.0,Kepler-928 b,0.5659713365662209,0.2456323901892027,0.6,0.8,1.0,1.59,3.15,894.0,,602
9820483.0,Kepler-740 b,0.5655769952699075,0.9730771293425927,0.0,0.5,1.0,4.57,18.9,1131.0,,603
10468940.0,Kepler-273 b,0.5643632939199213,0.15532369691406098,0.6,1.0,1.0,1.5,2.86,1209.0,,604
11493431.0,Kepler-847 b,0.5631090159561174,0.15174004558890694,0.6,1.0,1.0,1.18,1.76,1054.0,,605
8890150.0,Kepler-395 b,0.5616072249363103,0.14744921410374376,0.6,1.0,1.0,1.03,1.08,576.0,,606
10601284.0,Kepler-226 d,0.5611083606881371,0.1460238876803915,0.6,1.0,1.0,1.22,1.98,800.0,,607
4043190.0,Kepler-796 b,0.560617296160613,0.14462084617317972,0.6,1.0,1.0,1.3,2.24,1109.0,,608
9941066.0,Kepler-898 b,0.5598276760121521,0.14236478860614882,0.6,1.0,1.0,1.49,2.83,616.0,,609
8494617.0,Kepler-1218 b,0.5589889280088336,0.13996836573952467,0.6,1.0,1.0,1.44,2.67,684.0,,610
6106282.0,Kepler-440 b,0.5571887006881723,0.2205391448233493,0.6,0.8,1.0,1.86,4.12,229.0,,611
6751874.0,Kepler-1174 b,0.555955143009233,0.21701469431209425,0.6,0.8,1.0,1.59,3.15,1156.0,,612
9967771.0,Kepler-990 c,0.5543330581873679,0.21238016624962266,0.6,0.8,1.0,1.53,2.96,2386.0,,613
7265298.0,Kepler-355 b,0.5498920668891999,0.1139773339691426,0.6,1.0,1.0,1.46,2.73,840.0,,614
11752632.0,Kepler-1258 b,0.5487401953262693,0.11068627236076946,0.6,1.0,1.0,0.86,0.566,2335.0,,615
9761615.0,Kepler-1528 b,0.5454386793105597,0.10125336945874201,0.6,1.0,1.0,1.46,2.73,1549.0,,616
8235924.0,Kepler-1203 b,0.5436962419625531,0.09627497703586593,0.6,1.0,1.0,1.06,1.2,1188.0,,617
10793172.0,Kepler-1693 b,0.5422164457410313,0.09204698783151817,0.6,1.0,1.0,1.28938413,2.21,807.0,,618
10591855.0,Kepler-1367 b,0.5417073489702448,0.09059242562927058,0.6,1.0,1.0,0.92,0.721,998.0,,619
10526887.0,Kepler-1578 b,0.5397243133282086,0.08492660950916732,0.6,1.0,1.0,1.04,1.12,1700.0,,620
8552719.0,Kepler-953 c,0.5391977516212234,0.22627929034635264,0.6,1.0,0.6666666666666666,1.19,1.81,873.0,,621
5080636.0,Kepler-974 b,0.5388316395199088,0.1680903986283108,0.6,0.8,1.0,1.57,3.09,577.0,,622
10714072.0,Kepler-1541 b,0.535,0.5,0.6,1.0,0.0,1.16,1.65,1048.0,,623
10057494.0,Kepler-1443 b,0.535,0.5,0.6,1.0,0.0,0.97,0.871,1602.0,,624
6061773.0,Kepler-1783 b,0.535,0.5,0.6,1.0,0.0,1.31946731,2.3,1088.0,,625
9717943.0,Kepler-1169 b,0.535,0.5,0.6,1.0,0.0,0.94,0.779,1125.0,,626
11080405.0,Kepler-386 b,0.535,0.5,0.6,1.0,0.0,1.39,2.51,651.0,,627
8478994.0,Kepler-37 c,0.5349955502625257,0.28570157217864495,0.6,1.0,0.5,0.755,1.3,615.0,,628
6755944.0,Kepler-1547 b,0.5311866029068327,0.06053315116237931,0.6,1.0,1.0,0.9,0.666,3186.0,,629
8773015.0,Kepler-1586 b,0.5290403064828438,0.14011516137955402,0.6,0.8,1.0,1.52,2.92,1013.0,,630
12506770.0,Kepler-895 b,0.5287719411092469,0.13934840316927677,0.6,0.8,1.0,1.54,2.99,771.0,,631
3544595.0,Kepler-93 b,0.5285736531356497,0.2673532946732853,0.6,1.0,0.5,1.478,4.66,1133.0,,632
11624249.0,Kepler-536 b,0.5275494230340909,0.8644269229545455,0.0,0.5,1.0,3.1,9.8,1877.0,,633
9710326.0,Kepler-737 b,0.5241775299094137,0.12622151402689635,0.6,0.8,1.0,1.96,4.5,298.0,,634
8255887.0,Kepler-720 b,0.5162146824771143,0.9177562356488983,0.0,0.3,1.0,8.41,53.4,1162.0,,635
9115800.0,Kepler-548 b,0.5153116550540913,0.9151761572974038,0.0,0.3,1.0,11.99,,1017.0,,636
2990873.0,Kepler-1194 b,0.5115142731216087,0.09004078034745334,0.6,0.8,1.0,1.51,2.89,676.0,,637
6934291.0,Kepler-828 b,0.5107583519868062,0.08788100567658928,0.6,0.8,1.0,1.51,2.89,1848.0,,638
10332213.0,Kepler-1885 b,0.505,0.5,0.6,0.8,0.0,1.51110555,2.89,1205.0,,639
9635606.0,Kepler-1853 b,0.505,0.5,0.6,0.8,0.0,1.51862272,2.92,386.0,,640
9077124.0,Kepler-729 b,0.49947693310267816,0.7842198088647948,0.0,0.5,1.0,3.58,12.5,1273.0,,641
5213404.0,Kepler-1508 b,0.4966721811785599,0.17620623193874255,0.6,1.0,0.5,1.33,2.33,967.0,,642
4645174.0,Kepler-1500 b,0.4866147023078999,0.14747057802257107,0.6,1.0,0.5,1.2,1.87,928.0,,643
10220837.0,Kepler-1963 b,0.475,0.5,0.0,1.0,1.0,0.74437023,0.337,1448.0,,644
9873254.0,Kepler-653 c,0.475,0.5,0.0,1.0,1.0,0.78,0.399,2078.0,,645
10063208.0,Kepler-1583 b,0.475,0.5,0.0,1.0,1.0,0.6,0.156,788.0,,646
10426656.0,Kepler-272 b,0.475,0.5,0.0,1.0,1.0,1.43,78.0,1200.0,,647
9006186.0,Kepler-1130 b,0.475,0.5,0.0,1.0,1.0,0.8,0.437,904.0,,648
10397751.0,Kepler-1371 b,0.475,0.5,0.0,1.0,1.0,0.73,0.315,1015.0,,649
7215603.0,Kepler-910 b,0.475,0.5,0.0,1.0,1.0,0.82,0.477,1752.0,,650
10387742.0,Kepler-1998 b,0.475,0.5,0.0,1.0,1.0,0.6,0.156,1187.0,,651
8395660.0,Kepler-106 b,0.475,0.5,0.0,1.0,1.0,0.82,5.3,1021.0,,652
9718066.0,Kepler-378 b,0.475,0.5,0.0,1.0,1.0,0.75,0.347,503.0,,653
11671579.0,Kepler-1611 b,0.475,0.5,0.0,1.0,1.0,0.81,0.457,1243.0,,654
8417078.0,Kepler-1619 b,0.475,0.5,0.0,1.0,1.0,0.76,0.363,797.0,,655
8804845.0,Kepler-1067 b,0.475,0.5,0.0,1.0,1.0,0.8,0.437,1872.0,,656
10905911.0,Kepler-1339 b,0.475,0.5,0.0,1.0,1.0,0.71,0.285,1642.0,,657
4991208.0,Kepler-1393 b,0.475,0.5,0.0,1.0,1.0,0.8,0.437,1249.0,,658
9579641.0,Kepler-105 c,0.475,0.5,0.0,1.0,1.0,1.44,5.6,997.0,,659
2831055.0,Kepler-1601 b,0.475,0.5,0.0,1.0,1.0,0.82,0.477,1507.0,,660
10722485.0,Kepler-1588 b,0.475,0.5,0.0,1.0,1.0,0.76,0.363,925.0,,661
7935997.0,Kepler-1629 b,0.475,0.5,0.0,1.0,1.0,0.77,0.381,1081.0,,662
4548098.0,Kepler-1982 b,0.475,0.5,0.0,1.0,1.0,0.77,0.381,1282.0,,663
11403530.0,Kepler-1412 b,0.475,0.5,0.0,1.0,1.0,0.83,0.498,1397.0,,664
11461433.0,Kepler-1222 b,0.475,0.5,0.0,1.0,1.0,0.79,0.418,1246.0,,665
11601584.0,Kepler-324 b,0.475,0.5,0.0,1.0,1.0,1.14,2414.4,935.0,,666
7778621.0,Kepler-1967 b,0.475,0.5,0.0,1.0,1.0,0.73022577,0.315,1086.0,,667
9471268.0,Kepler-326 c,0.475,0.5,0.0,1.0,1.0,1.4,17.4,889.0,,668
9898447.0,Kepler-1877 b,0.475,0.5,0.0,1.0,1.0,0.624086,0.179,1278.0,,669
9602613.0,Kepler-1994 b,0.475,0.5,0.0,1.0,1.0,0.51,0.087,1032.0,,670
9473078.0,Kepler-1087 b,0.475,0.5,0.0,1.0,1.0,0.61,0.165,2161.0,,671
5340878.0,Kepler-1566 b,0.475,0.5,0.0,1.0,1.0,0.79,0.418,1871.0,,672
8081899.0,Kepler-1235 b,0.475,0.5,0.0,1.0,1.0,0.79,0.418,985.0,,673
10337517.0,Kepler-783 b,0.475,0.5,0.0,1.0,1.0,0.78,0.399,991.0,,674
10531955.0,Kepler-1141 b,0.475,0.5,0.0,1.0,1.0,0.82,0.477,1471.0,,675
10471515.0,Kepler-1395 b,0.475,0.5,0.0,1.0,1.0,0.8,0.437,1311.0,,676
10000941.0,Kepler-1558 b,0.475,0.5,0.0,1.0,1.0,0.68,0.244,1019.0,,677
7879433.0,Kepler-1850 b,0.475,0.5,0.0,1.0,1.0,0.72909663,0.313,1008.0,,678
6062088.0,Kepler-203 d,0.475,0.5,0.0,1.0,1.0,1.44,33.9,855.0,,679
12505503.0,Kepler-1563 b,0.475,0.5,0.0,1.0,1.0,0.75,0.347,1134.0,,680
11127479.0,Kepler-1349 b,0.475,0.5,0.0,1.0,1.0,0.7,0.271,1668.0,,681
6063220.0,Kepler-99 b,0.475,0.5,0.0,1.0,1.0,1.48,6.15,810.0,,682
11244137.0,Kepler-1402 b,0.475,0.5,0.0,1.0,1.0,0.76,0.363,1789.0,,683
6697756.0,Kepler-1351 b,0.475,0.5,0.0,1.0,1.0,0.65,0.208,1212.0,,684
6198182.0,Kepler-1864 b,0.475,0.5,0.0,1.0,1.0,0.75408365,0.353,1156.0,,685
6521045.0,Kepler-100 b,0.475,0.5,0.0,1.0,1.0,1.32,7.34,1155.0,,686
5959719.0,Kepler-390 b,0.475,0.5,0.0,1.0,1.0,0.82,0.477,786.0,,687
6616218.0,Kepler-314 b,0.475,0.5,0.0,1.0,1.0,0.83,0.498,1195.0,,688
10937029.0,Kepler-553 b,0.47047304249605837,0.7013515499887384,0.0,0.5,1.0,4.74139884,116.0073686,1089.0,,689
5094751.0,Kepler-109 b,0.46238891576541075,0.5496826164726021,0.0,0.8,1.0,2.49,4.9,1276.0,,690
10585738.0,Kepler-1415 b,0.4616023826256644,0.07600680750189828,0.6,1.0,0.5,1.29,2.21,1846.0,,691
4847534.0,Kepler-579 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.0,4.66,730.0,,692
10187159.0,Kepler-989 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.21,5.52,805.0,,693
8760040.0,Kepler-1396 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.07,4.94,786.0,,694
3839488.0,Kepler-794 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.11,5.1,952.0,,695
6422155.0,Kepler-172 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.35,6.12,1256.0,,696
10166274.0,Kepler-267 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.98,37.9,615.0,,697
10158729.0,Kepler-1092 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.07,4.94,508.0,,698
6365156.0,Kepler-639 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.38,6.26,957.0,,699
11450414.0,Kepler-347 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.97,4.54,908.0,,700
11192998.0,Kepler-166 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.27,5.77,772.0,,701
2692377.0,Kepler-98 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.99,3.55,1592.0,,702
8804397.0,Kepler-983 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.36,6.17,485.0,,703
6383821.0,Kepler-797 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.17,5.35,605.0,,704
10157458.0,Kepler-764 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.64,3.33,875.0,,705
3847138.0,Kepler-556 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.24,5.65,766.0,,706
12505654.0,Kepler-1829 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.47887001,6.71,860.0,,707
4857058.0,Kepler-1983 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.33,6.04,807.0,,708
8973129.0,Kepler-1176 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.45,6.57,595.0,,709
4913852.0,Kepler-691 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.09,5.02,460.0,,710
6428700.0,Kepler-242 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.0,4.66,613.0,,711
2584163.0,Kepler-754 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.01,4.7,758.0,,712
8742590.0,Kepler-1742 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.1782413,5.38,462.0,,713
8738735.0,Kepler-214 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.13,5.18,619.0,,714
4917596.0,Kepler-1032 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.87,4.16,802.0,,715
6347299.0,Kepler-204 c,0.44499999999999995,0.5,0.0,0.8,1.0,1.79,3.86,683.0,,716
10203349.0,Kepler-1144 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.99,4.62,811.0,,717
6428794.0,Kepler-1701 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.22186207,5.57,273.0,,718
4939346.0,Kepler-328 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.3,28.5,602.0,,719
6429812.0,Kepler-1227 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.29,5.86,369.0,,720
8689793.0,Kepler-1003 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.78,3.82,1157.0,,721
8689373.0,Kepler-253 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.63,3.29,949.0,,722
11075429.0,Kepler-1137 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.2,5.48,1020.0,,723
3245969.0,Kepler-768 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.79,3.86,618.0,,724
11444514.0,Kepler-1596 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.9,4.27,471.0,,725
11701407.0,Kepler-1214 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.36,6.17,591.0,,726
4831728.0,Kepler-1330 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.65,3.36,879.0,,727
2713049.0,Kepler-683 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.97,4.54,1332.0,,728
8962094.0,Kepler-215 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.62,3.26,784.0,,729
8959839.0,Kepler-1159 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.37,6.21,677.0,,730
8956206.0,Kepler-1071 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.38,6.26,814.0,,731
11662184.0,Kepler-1348 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.94,4.42,636.0,,732
6368230.0,Kepler-1478 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.73,3.64,598.0,,733
3869014.0,Kepler-789 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.12,5.14,1419.0,,734
3867615.0,Kepler-379 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.66,3.39,775.0,,735
10080248.0,Kepler-939 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.75,3.71,692.0,,736
4813563.0,Kepler-1026 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.21,5.52,425.0,,737
10098844.0,Kepler-1397 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.72,3.61,551.0,,738
11669125.0,Kepler-888 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.76,3.75,417.0,,739
10122255.0,Kepler-765 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.43,6.48,641.0,,740
6381846.0,Kepler-171 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.34,6.08,1053.0,,741
6359320.0,Kepler-269 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.47,6.66,1007.0,,742
8824737.0,Kepler-1917 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.88971288,4.23,675.0,,743
8884274.0,Kepler-1374 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.29,5.86,737.0,,744
10122538.0,Kepler-1388 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.26,5.73,566.0,,745
9003401.0,Kepler-1823 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.0861268,5.0,718.0,,746
4832837.0,Kepler-621 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.3,5.9,737.0,,747
2693736.0,Kepler-1034 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.26,5.73,675.0,,748
8874090.0,Kepler-834 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.02,4.74,378.0,,749
11670125.0,Kepler-1206 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.64,3.33,1314.0,,750
11086270.0,Kepler-110 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.83,4.01,1008.0,,751
3859079.0,Kepler-786 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.43,6.48,348.0,,752
6383785.0,Kepler-501 c,0.44499999999999995,0.5,0.0,0.8,1.0,1.68119739,3.47,1304.0,,753
6435936.0,Kepler-705 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.11,5.1,265.0,,754
10132832.0,Kepler-1186 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.23,5.6,724.0,,755
10134152.0,Kepler-1787 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.31898181,5.99,540.0,,756
3848275.0,Kepler-1403 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.14,5.22,1238.0,,757
10934674.0,Kepler-567 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.25,5.69,611.0,,758
3323887.0,Kepler-9 d,0.44499999999999995,0.5,0.0,0.8,1.0,1.64,8.41466053,2026.0,,759
4989057.0,Kepler-1017 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.99,4.62,831.0,,760
12456601.0,Kepler-1334 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.29,5.86,710.0,,761
6587796.0,Kepler-1444 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.18,5.39,581.0,,762
8463346.0,Kepler-436 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.33,6.04,503.0,,763
6587280.0,Kepler-243 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.45,6.57,850.0,,764
8480582.0,Kepler-1702 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.60190793,3.2,555.0,,765
2571238.0,Kepler-19 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.209,6.1,851.0,,766
3326377.0,Kepler-967 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.35,6.12,638.0,,767
11760231.0,Kepler-973 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.96,4.5,402.0,,768
11757451.0,Kepler-443 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.33,6.04,233.0,,769
6584273.0,Kepler-1457 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.99,4.62,478.0,,770
8495415.0,Kepler-1208 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.32,5.99,665.0,,771
5095082.0,Kepler-1951 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.32107188,6.0,728.0,,772
8505920.0,Kepler-1090 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.25,5.69,297.0,,773
8507475.0,Kepler-1585 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.79,3.86,1064.0,,774
3749134.0,Kepler-792 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.96,4.5,852.0,,775
8439323.0,Kepler-1942 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.1170287,5.13,1012.0,,776
8430964.0,Kepler-1900 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.62314676,3.27,1356.0,,777
