kepid,pl_name,Score_Habitability,Score_Type,Score_Detection,Score_Radio,ProbeScore,rank,pl_rade,pl_bmasse,pl_eqt,pl_dens,planet_type_rule
11410904.0,Kepler-1131 b,0.6,0.8,0.5,1.0,0.655,480,1.59,3.15,1159.0,,Super-Earth
9827149.0,Kepler-1282 b,0.6,0.8,0.5,1.0,0.655,481,1.55,3.02,1418.0,,Super-Earth
7047922.0,Kepler-1006 b,0.6,0.8,0.5,1.0,0.655,482,1.54,2.99,791.0,,Super-Earth
11415243.0,Kepler-1544 b,0.6,0.8,0.5,1.0,0.655,483,1.78,3.82,269.0,,Super-Earth
8826007.0,Kepler-1450 b,0.6,0.8,0.5,1.0,0.655,484,1.71,3.57,308.0,,Super-Earth
9649706.0,Kepler-1072 b,0.6,0.8,0.5,1.0,0.655,485,1.58,3.12,1849.0,,Super-Earth
10730703.0,Kepler-1191 b,0.6,0.8,0.5,1.0,0.655,486,1.51,2.89,952.0,,Super-Earth
7382313.0,Kepler-1220 b,0.6,0.8,0.5,1.0,0.655,487,1.52,2.92,899.0,,Super-Earth
11611600.0,Kepler-842 b,0.6,0.8,0.5,1.0,0.655,488,1.6,3.19,1252.0,,Super-Earth
10794087.0,Kepler-1743 b,0.6,0.8,0.5,1.0,0.655,489,1.59887007,3.18,1144.0,,Super-Earth
8745553.0,Kepler-1633 b,0.6,0.8,0.5,1.0,0.655,490,1.58,3.12,925.0,,Super-Earth
10872983.0,Kepler-228 b,0.6,0.8,0.5,1.0,0.655,491,1.53,2.96,1360.0,,Super-Earth
10875245.0,Kepler-107 b,0.6,0.8,0.5,1.0,0.655,492,1.536,3.8,1592.0,,Super-Earth
10068659.0,Kepler-1287 b,0.6,0.8,0.5,1.0,0.655,493,1.54,2.99,796.0,,Super-Earth
11508644.0,Kepler-1426 b,0.6,0.8,0.5,1.0,0.655,494,1.56,3.05,797.0,,Super-Earth
11499192.0,Kepler-1433 b,0.6,0.8,0.5,1.0,0.655,495,1.56,3.05,1226.0,,Super-Earth
6964929.0,Kepler-1340 b,0.6,0.8,0.5,1.0,0.655,496,1.55,3.02,2174.0,,Super-Earth
8692861.0,Kepler-69 c,0.6,0.8,0.5,1.0,0.655,497,1.71,3.57,299.0,,Super-Earth
7605093.0,Kepler-1356 b,0.6,0.8,0.5,1.0,0.655,498,1.53,2.96,1714.0,,Super-Earth
9229657.0,Kepler-1257 b,0.6,0.8,0.5,1.0,0.655,499,1.52,2.92,1252.0,,Super-Earth
8311864.0,Kepler-452 b,0.6,0.8,0.5,1.0,0.655,500,1.63,3.29,265.0,,Super-Earth
2307415.0,Kepler-356 b,0.6,0.8,0.5,1.0,0.655,501,1.57,3.09,1294.0,,Super-Earth
5357545.0,Kepler-1809 b,0.6,0.8,0.5,1.0,0.655,502,1.513,2.9,877.0,,Super-Earth
5184911.0,Kepler-1324 b,0.6,0.8,0.5,1.0,0.655,503,1.51,2.89,895.0,,Super-Earth
5601258.0,Kepler-1805 b,0.6,0.8,0.5,1.0,0.655,504,1.54502915,3.0,479.0,,Super-Earth
5881120.0,Kepler-1943 b,0.6,0.8,0.5,1.0,0.655,505,1.54869189,3.02,1098.0,,Super-Earth
4275721.0,Kepler-825 b,0.6,0.8,0.5,1.0,0.655,506,1.53,2.96,1270.0,,Super-Earth
2304320.0,Kepler-1064 b,0.6,0.8,0.5,1.0,0.655,507,1.55,3.02,570.0,,Super-Earth
5438099.0,Kepler-306 b,0.6,0.8,0.5,1.0,0.655,508,1.52,2.92,830.0,,Super-Earth
5374403.0,Kepler-1277 b,0.6,0.8,0.5,1.0,0.655,509,1.6,3.19,496.0,,Super-Earth
5880320.0,Kepler-758 e,0.6,0.8,0.5,1.0,0.655,510,1.53,2.96,1144.0,,Super-Earth
4249725.0,Kepler-120 c,0.6,0.8,0.5,1.0,0.655,511,1.53,2.96,455.0,,Super-Earth
5364071.0,Kepler-49 e,0.6,0.8,0.5,1.0,0.655,512,1.56,1.03815,371.0,,Super-Earth
4135665.0,Kepler-823 b,0.6,0.8,0.5,1.0,0.655,513,1.57,3.09,1277.0,,Super-Earth
3942670.0,Kepler-147 b,0.6,0.8,0.5,1.0,0.655,514,1.53,2.96,953.0,,Super-Earth
5706595.0,Kepler-370 b,0.6,0.8,0.5,1.0,0.655,515,1.59,3.15,1040.0,,Super-Earth
4852528.0,Kepler-80 e,0.6,0.8,0.5,1.0,0.655,516,1.6,4.13,629.0,,Super-Earth
5941160.0,Kepler-200 c,0.6,0.8,0.5,1.0,0.655,517,1.59,3.15,806.0,,Super-Earth
3657758.0,Kepler-1065 c,0.6,0.8,0.5,1.0,0.655,518,1.6,3.19,1256.0,,Super-Earth
4947556.0,Kepler-1930 b,0.6,0.8,0.5,1.0,0.655,519,1.52955541,2.95,643.0,,Super-Earth
5773121.0,Kepler-1932 b,0.6,0.8,0.5,1.0,0.655,520,1.51482218,2.91,1891.0,,Super-Earth
3244792.0,Kepler-1592 b,0.6,0.8,0.5,1.0,0.655,521,1.54,2.99,1202.0,,Super-Earth
5807769.0,Kepler-1289 b,0.6,0.8,0.5,1.0,0.655,522,1.52,2.92,1113.0,,Super-Earth
4725681.0,Kepler-236 b,0.6,0.8,0.5,1.0,0.655,523,1.57,3.09,469.0,,Super-Earth
3446746.0,Kepler-542 b,0.6,0.8,0.5,1.0,0.655,524,1.57,3.09,698.0,,Super-Earth
4458082.0,Kepler-1181 b,0.6,0.8,0.5,1.0,0.655,525,1.57,3.09,1374.0,,Super-Earth
2142522.0,Kepler-1224 b,0.6,1.0,0.39083868183364195,1.0,0.6467935386417747,526,1.33,2.33,872.0,,Earth-like
11401755.0,Kepler-36 b,0.6,1.0,0.5893182264856273,0.5,0.6412613792699695,527,1.498,3.83,978.0,,Earth-like
6268648.0,Kepler-907 b,0.6,1.0,0.36853714491058753,1.0,0.6389880007187057,528,1.2,1.87,879.0,,Earth-like
11600889.0,Kepler-407 b,0.6,1.0,0.3577776999868551,1.0,0.6352221949953993,529,1.07,3.2,1983.0,,Earth-like
8037145.0,Kepler-176 e,0.6,1.0,0.5,0.6666666666666666,0.635,530,1.45,0.52075,398.0,,Earth-like
9529744.0,Kepler-320 b,0.6,1.0,0.5,0.6666666666666666,0.635,531,1.14,1.55,1292.0,,Earth-like
9451706.0,Kepler-127 b,0.6,1.0,0.5,0.6666666666666666,0.635,532,1.4,2.54,884.0,,Earth-like
6037581.0,Kepler-336 b,0.6,1.0,0.3506082800261207,1.0,0.6327128980091422,533,1.02,1.04,1625.0,,Earth-like
11904151.0,Kepler-10 b,0.6,1.0,0.341617648077191,1.0,0.6295661768270169,534,1.47,3.26,2188.0,,Earth-like
8750043.0,Kepler-1055 b,0.6,1.0,0.33856185250619314,1.0,0.6284966483771676,535,1.23,2.04,1304.0,,Earth-like
8292840.0,Kepler-126 b,0.6,0.8,0.40942516689207553,1.0,0.6232988084122264,536,1.52,4.11726105,1009.0,,Super-Earth
9597345.0,Kepler-218 b,0.6,1.0,0.31741809880822214,1.0,0.6210963345828777,537,1.48,2.79,1156.0,,Earth-like
10663396.0,Kepler-1069 b,0.6,0.8,0.3992508984035029,1.0,0.619737814441226,538,1.6,3.19,823.0,,Super-Earth
3239945.0,Kepler-167 d,0.6,1.0,0.3096782324820634,1.0,0.6183873813687222,539,1.238,2.06,538.0,,Earth-like
7609553.0,Kepler-1387 b,0.6,1.0,0.3082870256541186,1.0,0.6179004589789415,540,0.93,0.749,1123.0,,Earth-like
9334893.0,Kepler-1178 b,0.6,1.0,0.3063686376314557,1.0,0.6172290231710095,541,1.07,1.24,378.0,,Earth-like
6364582.0,Kepler-1505 b,0.6,1.0,0.29523386316122213,1.0,0.6133318521064277,542,0.93,0.749,525.0,,Earth-like
11069176.0,Kepler-1050 c,0.6,1.0,0.2942851738778892,1.0,0.6129998108572612,543,1.48,2.79,935.0,,Earth-like
7428736.0,Kepler-1358 b,0.6,1.0,0.2933137305874398,1.0,0.612659805705604,544,1.12,1.46,827.0,,Earth-like
8804283.0,Kepler-1991 b,0.6,1.0,0.5,0.5,0.61,545,1.47,2.76,760.0,,Earth-like
10252275.0,Kepler-1907 b,0.6,1.0,0.5,0.5,0.61,546,0.86973029,0.589,856.0,,Earth-like
10212441.0,Kepler-1199 b,0.6,1.0,0.5,0.5,0.61,547,1.15,1.6,931.0,,Earth-like
11718389.0,Kepler-1956 b,0.6,1.0,0.5,0.5,0.61,548,1.08940238,1.32,674.0,,Earth-like
6609270.0,Kepler-1902 b,0.6,1.0,0.5,0.5,0.61,549,1.17563613,1.74,601.0,,Earth-like
4735826.0,Kepler-1972 b,0.6,1.0,0.5,0.5,0.61,550,0.802,2.02,1084.0,,Earth-like
8456679.0,Kepler-1990 c,0.6,1.0,0.5,0.5,0.61,551,0.98,0.904,1170.0,,Earth-like
8827575.0,Kepler-1992 b,0.6,1.0,0.5,0.5,0.61,552,0.91,0.693,637.0,,Earth-like
5978170.0,Kepler-1910 b,0.6,1.0,0.5,0.5,0.61,553,1.184,1.78,645.0,,Earth-like
5962262.0,Kepler-1966 b,0.6,1.0,0.5,0.5,0.61,554,1.10479327,1.39,733.0,,Earth-like
8950568.0,Kepler-85 e,0.6,1.0,0.5,0.5,0.61,555,1.27,0.6,559.0,,Earth-like
8561063.0,Kepler-42 b,0.6,1.0,0.5,0.5,0.61,556,0.78,0.705944,519.0,,Earth-like
4665571.0,Kepler-1834 b,0.6,1.0,0.5,0.5,0.61,557,1.4593834,2.73,848.0,,Earth-like
7376983.0,Kepler-1987 b,0.6,1.0,0.5,0.5,0.61,558,1.23,2.04,997.0,,Earth-like
10963065.0,Kepler-408 b,0.6,1.0,0.5,0.5,0.61,559,0.82,5.0,1561.0,,Earth-like
6945786.0,Kepler-1909 b,0.6,1.0,0.5,0.5,0.61,560,1.09217411,1.33,1031.0,,Earth-like
11285870.0,Kepler-1429 b,0.6,1.0,0.5,0.5,0.61,561,1.29,2.21,1199.0,,Earth-like
6937529.0,Kepler-1597 b,0.6,1.0,0.5,0.5,0.61,562,1.06,1.2,1497.0,,Earth-like
7202957.0,Kepler-1869 b,0.6,1.0,0.5,0.5,0.61,563,1.11955354,1.46,865.0,,Earth-like
11295426.0,Kepler-68 c,0.6,1.0,0.5,0.5,0.61,564,0.979,1.3,1052.0,,Earth-like
9650989.0,Kepler-1905 b,0.6,1.0,0.5,0.5,0.61,565,1.4460734,2.69,1212.0,,Earth-like
6153407.0,Kepler-1911 b,0.6,1.0,0.5,0.5,0.61,566,1.011,1.01,987.0,,Earth-like
11768142.0,Kepler-1652 b,1.0,0.8,0.174675551827786,0.5,0.606136443139725,567,1.6,3.19,268.0,,Super-Earth
3745690.0,Kepler-157 b,0.6,1.0,0.2744942439629958,1.0,0.6060729853870486,568,1.32,2.3,1546.0,,Earth-like
12404954.0,Kepler-537 b,0.6,1.0,0.26781660260401896,1.0,0.6037358109114066,569,1.41,2.57,1181.0,,Earth-like
11241912.0,Kepler-1473 b,0.6,1.0,0.2673176036619634,1.0,0.6035611612816872,570,1.19,1.81,783.0,,Earth-like
9388479.0,Kepler-732 c,0.6,1.0,0.2659302747180814,1.0,0.6030755961513286,571,1.27,2.15,893.0,,Earth-like
8036287.0,Kepler-1537 b,0.6,1.0,0.26441094666387044,1.0,0.6025438313323547,572,1.18,1.76,1800.0,,Earth-like
6442340.0,Kepler-206 b,0.6,1.0,0.2584966855077876,1.0,0.6004738399277256,573,1.2,1.87,983.0,,Earth-like
8167996.0,Kepler-327 b,0.6,1.0,0.2580616442616452,1.0,0.6003215754915758,574,1.11,1.41,682.0,,Earth-like
3541946.0,Kepler-198 d,0.6,0.8,0.3380479118483353,1.0,0.5983167691469173,575,1.53,2.96,1562.0,,Super-Earth
8150320.0,Kepler-55 d,0.6,0.8,0.5,0.6,0.595,576,1.59,3.15,931.0,,Super-Earth
5513012.0,Kepler-1310 b,0.6,1.0,0.23749442089843975,1.0,0.593123047314454,577,1.44,2.67,1883.0,,Earth-like
6444896.0,Kepler-1649 b,1.0,1.0,0.04183809702708577,0.5,0.58964333395948,578,1.017,1.03,307.0,,Earth-like
7273277.0,Kepler-1035 b,0.6,1.0,0.2262977637475346,1.0,0.5892042173116371,579,1.17,1.71,1301.0,,Earth-like
6786037.0,Kepler-603 d,0.6,1.0,0.5,0.3333333333333333,0.5850000000000001,580,1.32,2.3,1098.0,,Earth-like
8559152.0,Kepler-1256 b,0.6,1.0,0.21366456425684638,1.0,0.5847825974898962,581,1.49,2.83,933.0,,Earth-like
5480640.0,Kepler-399 b,0.6,1.0,0.20421658337050458,1.0,0.5814758041796766,582,0.96,0.84,773.0,,Earth-like
7091432.0,Kepler-1477 b,0.6,1.0,0.20216342863130424,1.0,0.5807572000209565,583,1.18,1.76,674.0,,Earth-like
3642335.0,Kepler-1410 b,0.6,0.8,0.28639381142692044,1.0,0.5802378339994222,584,1.78,3.82,290.0,,Super-Earth
11752906.0,Kepler-2000 c,0.6,0.8,0.5,0.5,0.58,585,1.57,3.09,359.0,,Super-Earth
9021075.0,Kepler-1968 b,0.6,0.8,0.5,0.5,0.58,586,1.50004034,2.86,744.0,,Super-Earth
7103919.0,Kepler-1950 b,0.6,0.8,0.5,0.5,0.58,587,1.52696349,2.95,752.0,,Super-Earth
8559644.0,Kepler-111 b,0.6,0.8,0.5,0.5,0.58,588,1.58,3.12,1356.0,,Super-Earth
7983117.0,Kepler-1988 b,0.6,0.8,0.5,0.5,0.58,589,1.53,2.96,1105.0,,Super-Earth
2715695.0,Kepler-1899 b,0.6,0.8,0.5,0.5,0.58,590,1.55098292,3.02,851.0,,Super-Earth
9153570.0,Kepler-1295 b,0.6,0.8,0.5,0.5,0.58,591,1.55,3.02,1029.0,,Super-Earth
3348082.0,Kepler-274 b,0.6,0.8,0.5,0.5,0.58,592,1.54,2.99,961.0,,Super-Earth
10858691.0,Kepler-286 b,0.6,1.0,0.19643951876588922,1.0,0.5787538315680613,593,1.24,2.07,1367.0,,Earth-like
4139816.0,Kepler-235 c,0.6,1.0,0.19062595691601036,1.0,0.5767190849206036,594,1.28,2.18,555.0,,Earth-like
3234598.0,Kepler-383 b,0.6,1.0,0.18336058703062622,1.0,0.5741762054607192,595,1.32,2.3,545.0,,Earth-like
9821454.0,Kepler-59 b,0.6,1.0,0.3901421351957928,0.5,0.5715497473185275,596,1.1,4.1,864.0,,Earth-like
9838949.0,Kepler-935 b,0.6,1.0,0.1721844205695244,1.0,0.5702645471993335,597,1.35,2.39,879.0,,Earth-like
11568987.0,Kepler-534 c,0.6,1.0,0.385381940173552,0.5,0.5698836790607431,598,1.227,2.02,933.0,,Earth-like
5709725.0,Kepler-598 b,0.6,1.0,0.1682113462217583,1.0,0.5688739711776154,599,1.5,2.86,1050.0,,Earth-like
3545135.0,Kepler-1689 b,0.6,1.0,0.16736966876322562,1.0,0.5685793840671289,600,0.94678642,0.799,879.0,,Earth-like
12159249.0,Kepler-889 b,0.6,1.0,0.16249660051789097,1.0,0.5668738101812618,601,1.09,1.32,1328.0,,Earth-like
6198999.0,Kepler-928 b,0.6,0.8,0.2456323901892027,1.0,0.5659713365662209,602,1.59,3.15,894.0,,Super-Earth
9820483.0,Kepler-740 b,0.0,0.5,0.9730771293425927,1.0,0.5655769952699075,603,4.57,18.9,1131.0,,Neptune-like
10468940.0,Kepler-273 b,0.6,1.0,0.15532369691406098,1.0,0.5643632939199213,604,1.5,2.86,1209.0,,Earth-like
11493431.0,Kepler-847 b,0.6,1.0,0.15174004558890694,1.0,0.5631090159561174,605,1.18,1.76,1054.0,,Earth-like
8890150.0,Kepler-395 b,0.6,1.0,0.14744921410374376,1.0,0.5616072249363103,606,1.03,1.08,576.0,,Earth-like
10601284.0,Kepler-226 d,0.6,1.0,0.1460238876803915,1.0,0.5611083606881371,607,1.22,1.98,800.0,,Earth-like
4043190.0,Kepler-796 b,0.6,1.0,0.14462084617317972,1.0,0.560617296160613,608,1.3,2.24,1109.0,,Earth-like
9941066.0,Kepler-898 b,0.6,1.0,0.14236478860614882,1.0,0.5598276760121521,609,1.49,2.83,616.0,,Earth-like
8494617.0,Kepler-1218 b,0.6,1.0,0.13996836573952467,1.0,0.5589889280088336,610,1.44,2.67,684.0,,Earth-like
6106282.0,Kepler-440 b,0.6,0.8,0.2205391448233493,1.0,0.5571887006881723,611,1.86,4.12,229.0,,Super-Earth
6751874.0,Kepler-1174 b,0.6,0.8,0.21701469431209425,1.0,0.555955143009233,612,1.59,3.15,1156.0,,Super-Earth
9967771.0,Kepler-990 c,0.6,0.8,0.21238016624962266,1.0,0.5543330581873679,613,1.53,2.96,2386.0,,Super-Earth
7265298.0,Kepler-355 b,0.6,1.0,0.1139773339691426,1.0,0.5498920668891999,614,1.46,2.73,840.0,,Earth-like
11752632.0,Kepler-1258 b,0.6,1.0,0.11068627236076946,1.0,0.5487401953262693,615,0.86,0.566,2335.0,,Earth-like
9761615.0,Kepler-1528 b,0.6,1.0,0.10125336945874201,1.0,0.5454386793105597,616,1.46,2.73,1549.0,,Earth-like
8235924.0,Kepler-1203 b,0.6,1.0,0.09627497703586593,1.0,0.5436962419625531,617,1.06,1.2,1188.0,,Earth-like
10793172.0,Kepler-1693 b,0.6,1.0,0.09204698783151817,1.0,0.5422164457410313,618,1.28938413,2.21,807.0,,Earth-like
10591855.0,Kepler-1367 b,0.6,1.0,0.09059242562927058,1.0,0.5417073489702448,619,0.92,0.721,998.0,,Earth-like
10526887.0,Kepler-1578 b,0.6,1.0,0.08492660950916732,1.0,0.5397243133282086,620,1.04,1.12,1700.0,,Earth-like
8552719.0,Kepler-953 c,0.6,1.0,0.22627929034635264,0.6666666666666666,0.5391977516212234,621,1.19,1.81,873.0,,Earth-like
5080636.0,Kepler-974 b,0.6,0.8,0.1680903986283108,1.0,0.5388316395199088,622,1.57,3.09,577.0,,Super-Earth
10714072.0,Kepler-1541 b,0.6,1.0,0.5,0.0,0.535,623,1.16,1.65,1048.0,,Earth-like
10057494.0,Kepler-1443 b,0.6,1.0,0.5,0.0,0.535,624,0.97,0.871,1602.0,,Earth-like
6061773.0,Kepler-1783 b,0.6,1.0,0.5,0.0,0.535,625,1.31946731,2.3,1088.0,,Earth-like
9717943.0,Kepler-1169 b,0.6,1.0,0.5,0.0,0.535,626,0.94,0.779,1125.0,,Earth-like
11080405.0,Kepler-386 b,0.6,1.0,0.5,0.0,0.535,627,1.39,2.51,651.0,,Earth-like
8478994.0,Kepler-37 c,0.6,1.0,0.28570157217864495,0.5,0.5349955502625257,628,0.755,1.3,615.0,,Earth-like
6755944.0,Kepler-1547 b,0.6,1.0,0.06053315116237931,1.0,0.5311866029068327,629,0.9,0.666,3186.0,,Earth-like
8773015.0,Kepler-1586 b,0.6,0.8,0.14011516137955402,1.0,0.5290403064828438,630,1.52,2.92,1013.0,,Super-Earth
12506770.0,Kepler-895 b,0.6,0.8,0.13934840316927677,1.0,0.5287719411092469,631,1.54,2.99,771.0,,Super-Earth
3544595.0,Kepler-93 b,0.6,1.0,0.2673532946732853,0.5,0.5285736531356497,632,1.478,4.66,1133.0,,Earth-like
11624249.0,Kepler-536 b,0.0,0.5,0.8644269229545455,1.0,0.5275494230340909,633,3.1,9.8,1877.0,,Neptune-like
9710326.0,Kepler-737 b,0.6,0.8,0.12622151402689635,1.0,0.5241775299094137,634,1.96,4.5,298.0,,Super-Earth
8255887.0,Kepler-720 b,0.0,0.3,0.9177562356488983,1.0,0.5162146824771143,635,8.41,53.4,1162.0,,Jupiter-like
9115800.0,Kepler-548 b,0.0,0.3,0.9151761572974038,1.0,0.5153116550540913,636,11.99,,1017.0,,Jupiter-like
2990873.0,Kepler-1194 b,0.6,0.8,0.09004078034745334,1.0,0.5115142731216087,637,1.51,2.89,676.0,,Super-Earth
6934291.0,Kepler-828 b,0.6,0.8,0.08788100567658928,1.0,0.5107583519868062,638,1.51,2.89,1848.0,,Super-Earth
10332213.0,Kepler-1885 b,0.6,0.8,0.5,0.0,0.505,639,1.51110555,2.89,1205.0,,Super-Earth
9635606.0,Kepler-1853 b,0.6,0.8,0.5,0.0,0.505,640,1.51862272,2.92,386.0,,Super-Earth
9077124.0,Kepler-729 b,0.0,0.5,0.7842198088647948,1.0,0.49947693310267816,641,3.58,12.5,1273.0,,Neptune-like
5213404.0,Kepler-1508 b,0.6,1.0,0.17620623193874255,0.5,0.4966721811785599,642,1.33,2.33,967.0,,Earth-like
4645174.0,Kepler-1500 b,0.6,1.0,0.14747057802257107,0.5,0.4866147023078999,643,1.2,1.87,928.0,,Earth-like
10220837.0,Kepler-1963 b,0.0,1.0,0.5,1.0,0.475,644,0.74437023,0.337,1448.0,,Earth-like
9873254.0,Kepler-653 c,0.0,1.0,0.5,1.0,0.475,645,0.78,0.399,2078.0,,Earth-like
10063208.0,Kepler-1583 b,0.0,1.0,0.5,1.0,0.475,646,0.6,0.156,788.0,,Earth-like
10426656.0,Kepler-272 b,0.0,1.0,0.5,1.0,0.475,647,1.43,78.0,1200.0,,Earth-like
9006186.0,Kepler-1130 b,0.0,1.0,0.5,1.0,0.475,648,0.8,0.437,904.0,,Earth-like
10397751.0,Kepler-1371 b,0.0,1.0,0.5,1.0,0.475,649,0.73,0.315,1015.0,,Earth-like
7215603.0,Kepler-910 b,0.0,1.0,0.5,1.0,0.475,650,0.82,0.477,1752.0,,Earth-like
10387742.0,Kepler-1998 b,0.0,1.0,0.5,1.0,0.475,651,0.6,0.156,1187.0,,Earth-like
8395660.0,Kepler-106 b,0.0,1.0,0.5,1.0,0.475,652,0.82,5.3,1021.0,,Earth-like
9718066.0,Kepler-378 b,0.0,1.0,0.5,1.0,0.475,653,0.75,0.347,503.0,,Earth-like
11671579.0,Kepler-1611 b,0.0,1.0,0.5,1.0,0.475,654,0.81,0.457,1243.0,,Earth-like
8417078.0,Kepler-1619 b,0.0,1.0,0.5,1.0,0.475,655,0.76,0.363,797.0,,Earth-like
8804845.0,Kepler-1067 b,0.0,1.0,0.5,1.0,0.475,656,0.8,0.437,1872.0,,Earth-like
10905911.0,Kepler-1339 b,0.0,1.0,0.5,1.0,0.475,657,0.71,0.285,1642.0,,Earth-like
4991208.0,Kepler-1393 b,0.0,1.0,0.5,1.0,0.475,658,0.8,0.437,1249.0,,Earth-like
9579641.0,Kepler-105 c,0.0,1.0,0.5,1.0,0.475,659,1.44,5.6,997.0,,Earth-like
2831055.0,Kepler-1601 b,0.0,1.0,0.5,1.0,0.475,660,0.82,0.477,1507.0,,Earth-like
10722485.0,Kepler-1588 b,0.0,1.0,0.5,1.0,0.475,661,0.76,0.363,925.0,,Earth-like
7935997.0,Kepler-1629 b,0.0,1.0,0.5,1.0,0.475,662,0.77,0.381,1081.0,,Earth-like
4548098.0,Kepler-1982 b,0.0,1.0,0.5,1.0,0.475,663,0.77,0.381,1282.0,,Earth-like
11403530.0,Kepler-1412 b,0.0,1.0,0.5,1.0,0.475,664,0.83,0.498,1397.0,,Earth-like
11461433.0,Kepler-1222 b,0.0,1.0,0.5,1.0,0.475,665,0.79,0.418,1246.0,,Earth-like
11601584.0,Kepler-324 b,0.0,1.0,0.5,1.0,0.475,666,1.14,2414.4,935.0,,Earth-like
7778621.0,Kepler-1967 b,0.0,1.0,0.5,1.0,0.475,667,0.73022577,0.315,1086.0,,Earth-like
9471268.0,Kepler-326 c,0.0,1.0,0.5,1.0,0.475,668,1.4,17.4,889.0,,Earth-like
9898447.0,Kepler-1877 b,0.0,1.0,0.5,1.0,0.475,669,0.624086,0.179,1278.0,,Earth-like
9602613.0,Kepler-1994 b,0.0,1.0,0.5,1.0,0.475,670,0.51,0.087,1032.0,,Earth-like
9473078.0,Kepler-1087 b,0.0,1.0,0.5,1.0,0.475,671,0.61,0.165,2161.0,,Earth-like
5340878.0,Kepler-1566 b,0.0,1.0,0.5,1.0,0.475,672,0.79,0.418,1871.0,,Earth-like
8081899.0,Kepler-1235 b,0.0,1.0,0.5,1.0,0.475,673,0.79,0.418,985.0,,Earth-like
10337517.0,Kepler-783 b,0.0,1.0,0.5,1.0,0.475,674,0.78,0.399,991.0,,Earth-like
10531955.0,Kepler-1141 b,0.0,1.0,0.5,1.0,0.475,675,0.82,0.477,1471.0,,Earth-like
10471515.0,Kepler-1395 b,0.0,1.0,0.5,1.0,0.475,676,0.8,0.437,1311.0,,Earth-like
10000941.0,Kepler-1558 b,0.0,1.0,0.5,1.0,0.475,677,0.68,0.244,1019.0,,Earth-like
7879433.0,Kepler-1850 b,0.0,1.0,0.5,1.0,0.475,678,0.72909663,0.313,1008.0,,Earth-like
6062088.0,Kepler-203 d,0.0,1.0,0.5,1.0,0.475,679,1.44,33.9,855.0,,Earth-like
12505503.0,Kepler-1563 b,0.0,1.0,0.5,1.0,0.475,680,0.75,0.347,1134.0,,Earth-like
11127479.0,Kepler-1349 b,0.0,1.0,0.5,1.0,0.475,681,0.7,0.271,1668.0,,Earth-like
6063220.0,Kepler-99 b,0.0,1.0,0.5,1.0,0.475,682,1.48,6.15,810.0,,Earth-like
11244137.0,Kepler-1402 b,0.0,1.0,0.5,1.0,0.475,683,0.76,0.363,1789.0,,Earth-like
6697756.0,Kepler-1351 b,0.0,1.0,0.5,1.0,0.475,684,0.65,0.208,1212.0,,Earth-like
6198182.0,Kepler-1864 b,0.0,1.0,0.5,1.0,0.475,685,0.75408365,0.353,1156.0,,Earth-like
6521045.0,Kepler-100 b,0.0,1.0,0.5,1.0,0.475,686,1.32,7.34,1155.0,,Earth-like
5959719.0,Kepler-390 b,0.0,1.0,0.5,1.0,0.475,687,0.82,0.477,786.0,,Earth-like
6616218.0,Kepler-314 b,0.0,1.0,0.5,1.0,0.475,688,0.83,0.498,1195.0,,Earth-like
10937029.0,Kepler-553 b,0.0,0.5,0.7013515499887384,1.0,0.47047304249605837,689,4.74139884,116.0073686,1089.0,,Neptune-like
5094751.0,Kepler-109 b,0.0,0.8,0.5496826164726021,1.0,0.46238891576541075,690,2.49,4.9,1276.0,,Super-Earth
10585738.0,Kepler-1415 b,0.6,1.0,0.07600680750189828,0.5,0.4616023826256644,691,1.29,2.21,1846.0,,Earth-like
4847534.0,Kepler-579 b,0.0,0.8,0.5,1.0,0.44499999999999995,692,2.0,4.66,730.0,,Super-Earth
10187159.0,Kepler-989 b,0.0,0.8,0.5,1.0,0.44499999999999995,693,2.21,5.52,805.0,,Super-Earth
8760040.0,Kepler-1396 b,0.0,0.8,0.5,1.0,0.44499999999999995,694,2.07,4.94,786.0,,Super-Earth
3839488.0,Kepler-794 b,0.0,0.8,0.5,1.0,0.44499999999999995,695,2.11,5.1,952.0,,Super-Earth
6422155.0,Kepler-172 b,0.0,0.8,0.5,1.0,0.44499999999999995,696,2.35,6.12,1256.0,,Super-Earth
10166274.0,Kepler-267 b,0.0,0.8,0.5,1.0,0.44499999999999995,697,1.98,37.9,615.0,,Super-Earth
10158729.0,Kepler-1092 b,0.0,0.8,0.5,1.0,0.44499999999999995,698,2.07,4.94,508.0,,Super-Earth
6365156.0,Kepler-639 b,0.0,0.8,0.5,1.0,0.44499999999999995,699,2.38,6.26,957.0,,Super-Earth
11450414.0,Kepler-347 b,0.0,0.8,0.5,1.0,0.44499999999999995,700,1.97,4.54,908.0,,Super-Earth
11192998.0,Kepler-166 b,0.0,0.8,0.5,1.0,0.44499999999999995,701,2.27,5.77,772.0,,Super-Earth
2692377.0,Kepler-98 b,0.0,0.8,0.5,1.0,0.44499999999999995,702,1.99,3.55,1592.0,,Super-Earth
8804397.0,Kepler-983 b,0.0,0.8,0.5,1.0,0.44499999999999995,703,2.36,6.17,485.0,,Super-Earth
6383821.0,Kepler-797 b,0.0,0.8,0.5,1.0,0.44499999999999995,704,2.17,5.35,605.0,,Super-Earth
