kepid,pl_name,Score_Detection,Score_Habitability,Score_Type,Score_Radio,Priority__default,Priority__comms_heavy
10793172.0,Kepler-1693 b,0.0920469878315181,0.6,1.0,1.0,0.5422164457410313,0.6076140963494554
10591855.0,Kepler-1367 b,0.0905924256292705,0.6,1.0,1.0,0.5417073489702446,0.6071777276887811
10526887.0,Kepler-1578 b,0.0849266095091673,0.6,1.0,1.0,0.5397243133282086,0.6054779828527501
8552719.0,Kepler-953 c,0.2262792903463526,0.6,1.0,0.6666666666666666,0.5558644182878901,0.5645504537705724
5080636.0,Kepler-974 b,0.1680903986283108,0.6,0.8,1.0,0.5288316395199087,0.6004271195884933
10714072.0,Kepler-1541 b,0.5,0.6,1.0,0.0,0.585,0.48
10057494.0,Kepler-1443 b,0.5,0.6,1.0,0.0,0.585,0.48
6061773.0,Kepler-1783 b,0.5,0.6,1.0,0.0,0.585,0.48
9717943.0,Kepler-1169 b,0.5,0.6,1.0,0.0,0.585,0.48
11080405.0,Kepler-386 b,0.5,0.6,1.0,0.0,0.585,0.48
8478994.0,Kepler-37 c,0.2857015721786449,0.6,1.0,0.5,0.5599955502625258,0.5407104716535934
6755944.0,Kepler-1547 b,0.0605331511623793,0.6,1.0,1.0,0.5311866029068327,0.5981599453487138
8773015.0,Kepler-1586 b,0.140115161379554,0.6,0.8,1.0,0.5190403064828439,0.5920345484138662
12506770.0,Kepler-895 b,0.1393484031692767,0.6,0.8,1.0,0.5187719411092468,0.591804520950783
3544595.0,Kepler-93 b,0.2673532946732853,0.6,1.0,0.5,0.5535736531356499,0.5352059884019855
11624249.0,Kepler-536 b,0.8644269229545455,0.0,0.5,1.0,0.5025494230340909,0.5843280768863637
9710326.0,Kepler-737 b,0.1262215140268963,0.6,0.8,1.0,0.5141775299094137,0.5878664542080689
8255887.0,Kepler-720 b,0.9177562356488984,0.0,0.3,1.0,0.4812146824771144,0.5703268706946695
9115800.0,Kepler-548 b,0.9151761572974038,0.0,0.3,1.0,0.48031165505409135,0.5695528471892211
2990873.0,Kepler-1194 b,0.0900407803474533,0.6,0.8,1.0,0.5015142731216087,0.577012234104236
6934291.0,Kepler-828 b,0.0878810056765892,0.6,0.8,1.0,0.5007583519868062,0.5763643017029767
10332213.0,Kepler-1885 b,0.5,0.6,0.8,0.0,0.545,0.44999999999999996
9635606.0,Kepler-1853 b,0.5,0.6,0.8,0.0,0.545,0.44999999999999996
9077124.0,Kepler-729 b,0.7842198088647948,0.0,0.5,1.0,0.47447693310267813,0.5602659426594384
5213404.0,Kepler-1508 b,0.1762062319387425,0.6,1.0,0.5,0.5216721811785598,0.5078618695816227
4645174.0,Kepler-1500 b,0.147470578022571,0.6,1.0,0.5,0.5116147023078998,0.4992411734067713
10220837.0,Kepler-1963 b,0.5,0.0,1.0,1.0,0.475,0.55
9873254.0,Kepler-653 c,0.5,0.0,1.0,1.0,0.475,0.55
10063208.0,Kepler-1583 b,0.5,0.0,1.0,1.0,0.475,0.55
10426656.0,Kepler-272 b,0.5,0.0,1.0,1.0,0.475,0.55
9006186.0,Kepler-1130 b,0.5,0.0,1.0,1.0,0.475,0.55
10397751.0,Kepler-1371 b,0.5,0.0,1.0,1.0,0.475,0.55
7215603.0,Kepler-910 b,0.5,0.0,1.0,1.0,0.475,0.55
10387742.0,Kepler-1998 b,0.5,0.0,1.0,1.0,0.475,0.55
8395660.0,Kepler-106 b,0.5,0.0,1.0,1.0,0.475,0.55
9718066.0,Kepler-378 b,0.5,0.0,1.0,1.0,0.475,0.55
11671579.0,Kepler-1611 b,0.5,0.0,1.0,1.0,0.475,0.55
8417078.0,Kepler-1619 b,0.5,0.0,1.0,1.0,0.475,0.55
8804845.0,Kepler-1067 b,0.5,0.0,1.0,1.0,0.475,0.55
10905911.0,Kepler-1339 b,0.5,0.0,1.0,1.0,0.475,0.55
4991208.0,Kepler-1393 b,0.5,0.0,1.0,1.0,0.475,0.55
9579641.0,Kepler-105 c,0.5,0.0,1.0,1.0,0.475,0.55
2831055.0,Kepler-1601 b,0.5,0.0,1.0,1.0,0.475,0.55
10722485.0,Kepler-1588 b,0.5,0.0,1.0,1.0,0.475,0.55
7935997.0,Kepler-1629 b,0.5,0.0,1.0,1.0,0.475,0.55
4548098.0,Kepler-1982 b,0.5,0.0,1.0,1.0,0.475,0.55
11403530.0,Kepler-1412 b,0.5,0.0,1.0,1.0,0.475,0.55
11461433.0,Kepler-1222 b,0.5,0.0,1.0,1.0,0.475,0.55
11601584.0,Kepler-324 b,0.5,0.0,1.0,1.0,0.475,0.55
7778621.0,Kepler-1967 b,0.5,0.0,1.0,1.0,0.475,0.55
9471268.0,Kepler-326 c,0.5,0.0,1.0,1.0,0.475,0.55
9898447.0,Kepler-1877 b,0.5,0.0,1.0,1.0,0.475,0.55
9602613.0,Kepler-1994 b,0.5,0.0,1.0,1.0,0.475,0.55
9473078.0,Kepler-1087 b,0.5,0.0,1.0,1.0,0.475,0.55
5340878.0,Kepler-1566 b,0.5,0.0,1.0,1.0,0.475,0.55
8081899.0,Kepler-1235 b,0.5,0.0,1.0,1.0,0.475,0.55
10337517.0,Kepler-783 b,0.5,0.0,1.0,1.0,0.475,0.55
10531955.0,Kepler-1141 b,0.5,0.0,1.0,1.0,0.475,0.55
10471515.0,Kepler-1395 b,0.5,0.0,1.0,1.0,0.475,0.55
10000941.0,Kepler-1558 b,0.5,0.0,1.0,1.0,0.475,0.55
7879433.0,Kepler-1850 b,0.5,0.0,1.0,1.0,0.475,0.55
6062088.0,Kepler-203 d,0.5,0.0,1.0,1.0,0.475,0.55
12505503.0,Kepler-1563 b,0.5,0.0,1.0,1.0,0.475,0.55
11127479.0,Kepler-1349 b,0.5,0.0,1.0,1.0,0.475,0.55
6063220.0,Kepler-99 b,0.5,0.0,1.0,1.0,0.475,0.55
11244137.0,Kepler-1402 b,0.5,0.0,1.0,1.0,0.475,0.55
6697756.0,Kepler-1351 b,0.5,0.0,1.0,1.0,0.475,0.55
6198182.0,Kepler-1864 b,0.5,0.0,1.0,1.0,0.475,0.55
6521045.0,Kepler-100 b,0.5,0.0,1.0,1.0,0.475,0.55
5959719.0,Kepler-390 b,0.5,0.0,1.0,1.0,0.475,0.55
6616218.0,Kepler-314 b,0.5,0.0,1.0,1.0,0.475,0.55
10937029.0,Kepler-553 b,0.7013515499887384,0.0,0.5,1.0,0.44547304249605846,0.5354054649966216
5094751.0,Kepler-109 b,0.5496826164726021,0.0,0.8,1.0,0.45238891576541074,0.5349047849417806
10585738.0,Kepler-1415 b,0.0760068075018982,0.6,1.0,0.5,0.48660238262566435,0.47780204225056944
4847534.0,Kepler-579 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10187159.0,Kepler-989 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8760040.0,Kepler-1396 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3839488.0,Kepler-794 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6422155.0,Kepler-172 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10166274.0,Kepler-267 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10158729.0,Kepler-1092 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6365156.0,Kepler-639 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11450414.0,Kepler-347 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11192998.0,Kepler-166 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2692377.0,Kepler-98 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8804397.0,Kepler-983 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6383821.0,Kepler-797 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10157458.0,Kepler-764 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3847138.0,Kepler-556 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12505654.0,Kepler-1829 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4857058.0,Kepler-1983 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8973129.0,Kepler-1176 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4913852.0,Kepler-691 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6428700.0,Kepler-242 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2584163.0,Kepler-754 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8742590.0,Kepler-1742 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8738735.0,Kepler-214 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4917596.0,Kepler-1032 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6347299.0,Kepler-204 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10203349.0,Kepler-1144 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6428794.0,Kepler-1701 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4939346.0,Kepler-328 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6429812.0,Kepler-1227 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8689793.0,Kepler-1003 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8689373.0,Kepler-253 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11075429.0,Kepler-1137 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3245969.0,Kepler-768 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11444514.0,Kepler-1596 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11701407.0,Kepler-1214 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4831728.0,Kepler-1330 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2713049.0,Kepler-683 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8962094.0,Kepler-215 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8959839.0,Kepler-1159 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8956206.0,Kepler-1071 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11662184.0,Kepler-1348 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6368230.0,Kepler-1478 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3869014.0,Kepler-789 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3867615.0,Kepler-379 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10080248.0,Kepler-939 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4813563.0,Kepler-1026 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10098844.0,Kepler-1397 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11669125.0,Kepler-888 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10122255.0,Kepler-765 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6381846.0,Kepler-171 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6359320.0,Kepler-269 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8824737.0,Kepler-1917 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8884274.0,Kepler-1374 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10122538.0,Kepler-1388 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9003401.0,Kepler-1823 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4832837.0,Kepler-621 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2693736.0,Kepler-1034 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8874090.0,Kepler-834 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11670125.0,Kepler-1206 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11086270.0,Kepler-110 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3859079.0,Kepler-786 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6383785.0,Kepler-501 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6435936.0,Kepler-705 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10132832.0,Kepler-1186 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10134152.0,Kepler-1787 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3848275.0,Kepler-1403 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10934674.0,Kepler-567 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3323887.0,Kepler-9 d,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4989057.0,Kepler-1017 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12456601.0,Kepler-1334 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6587796.0,Kepler-1444 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8463346.0,Kepler-436 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6587280.0,Kepler-243 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8480582.0,Kepler-1702 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2571238.0,Kepler-19 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3326377.0,Kepler-967 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11760231.0,Kepler-973 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11757451.0,Kepler-443 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6584273.0,Kepler-1457 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8495415.0,Kepler-1208 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5095082.0,Kepler-1951 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8505920.0,Kepler-1090 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8507475.0,Kepler-1585 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3749134.0,Kepler-792 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8439323.0,Kepler-1942 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8430964.0,Kepler-1900 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10358759.0,Kepler-29 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8426567.0,Kepler-1013 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5121511.0,Kepler-632 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5125347.0,Kepler-1812 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8410727.0,Kepler-270 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8410415.0,Kepler-1817 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8409295.0,Kepler-1489 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5959753.0,Kepler-496 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11037511.0,Kepler-1281 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8381204.0,Kepler-1119 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8380709.0,Kepler-1249 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11401182.0,Kepler-845 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8361905.0,Kepler-646 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10395381.0,Kepler-659 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11771430.0,Kepler-1861 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6543893.0,Kepler-913 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11754553.0,Kepler-52 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11413812.0,Kepler-998 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11073351.0,Kepler-592 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5036705.0,Kepler-1238 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11403389.0,Kepler-1251 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5022828.0,Kepler-1115 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10266615.0,Kepler-587 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8631504.0,Kepler-1846 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12470844.0,Kepler-233 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8644288.0,Kepler-18 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8547429.0,Kepler-1866 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5009743.0,Kepler-906 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8651389.0,Kepler-1768 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8653134.0,Kepler-1643 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5978559.0,Kepler-1824 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11720424.0,Kepler-1432 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5007345.0,Kepler-1225 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11754430.0,Kepler-1488 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8612275.0,Kepler-360 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5042210.0,Kepler-1838 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8611781.0,Kepler-1135 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5966154.0,Kepler-201 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10289119.0,Kepler-1219 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10290666.0,Kepler-526 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5084942.0,Kepler-475 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
5088400.0,Kepler-1556 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8564674.0,Kepler-349 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8564587.0,Kepler-57 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10329469.0,Kepler-1168 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12469800.0,Kepler-1856 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6508221.0,Kepler-152 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11402995.0,Kepler-481 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
8557374.0,Kepler-213 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6541920.0,Kepler-11 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9011825.0,Kepler-1269 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9026749.0,Kepler-1280 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4650674.0,Kepler-824 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11521793.0,Kepler-143 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9578686.0,Kepler-651 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11565924.0,Kepler-1364 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9881662.0,Kepler-140 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11153539.0,Kepler-666 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9881077.0,Kepler-1337 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9597058.0,Kepler-962 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11176127.0,Kepler-298 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11177543.0,Kepler-1760 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9607164.0,Kepler-614 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9631762.0,Kepler-615 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11551692.0,Kepler-411 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12834874.0,Kepler-574 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6152974.0,Kepler-118 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9636135.0,Kepler-864 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9641481.0,Kepler-1122 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9573539.0,Kepler-484 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9570741.0,Kepler-613 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4262581.0,Kepler-1109 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6205228.0,Kepler-996 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6034945.0,Kepler-927 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6209677.0,Kepler-948 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9472074.0,Kepler-1873 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6206214.0,Kepler-1158 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4270253.0,Kepler-183 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6037187.0,Kepler-759 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11566256.0,Kepler-1831 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9549648.0,Kepler-999 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4263293.0,Kepler-331 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9893318.0,Kepler-1307 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11465950.0,Kepler-1862 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4077526.0,Kepler-58 e,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9530945.0,Kepler-216 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6197215.0,Kepler-1879 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9642292.0,Kepler-1392 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11177676.0,Kepler-1454 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3733628.0,Kepler-543 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11179076.0,Kepler-1261 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11507101.0,Kepler-672 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6071903.0,Kepler-519 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9761882.0,Kepler-738 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9763348.0,Kepler-982 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4142847.0,Kepler-1143 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9765975.0,Kepler-877 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9824805.0,Kepler-881 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9823519.0,Kepler-1350 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9782691.0,Kepler-193 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9785921.0,Kepler-1997 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4143755.0,Kepler-510 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11499228.0,Kepler-1103 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9823487.0,Kepler-1753 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11498128.0,Kepler-1177 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9818462.0,Kepler-878 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4141376.0,Kepler-1655 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4140813.0,Kepler-1795 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
2837111.0,Kepler-771 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9837685.0,Kepler-1247 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9872283.0,Kepler-960 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9851662.0,Kepler-1252 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9839821.0,Kepler-1052 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9662811.0,Kepler-984 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11193263.0,Kepler-848 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9664142.0,Kepler-1305 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9837661.0,Kepler-1321 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9832208.0,Kepler-1858 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9836959.0,Kepler-1766 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4165473.0,Kepler-597 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9716391.0,Kepler-1413 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6105462.0,Kepler-1093 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6103377.0,Kepler-1407 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9726659.0,Kepler-862 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3969687.0,Kepler-1382 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11572193.0,Kepler-1428 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9466429.0,Kepler-1345 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11137180.0,Kepler-1895 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11651712.0,Kepler-1479 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9150827.0,Kepler-1749 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
12784167.0,Kepler-1522 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11455428.0,Kepler-1480 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11129258.0,Kepler-1381 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6276791.0,Kepler-1958 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11457726.0,Kepler-1070 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4545570.0,Kepler-1961 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11623629.0,Kepler-538 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9214942.0,Kepler-833 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4545187.0,Kepler-121 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4544907.0,Kepler-1060 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9225395.0,Kepler-1101 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4484336.0,Kepler-1857 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10019065.0,Kepler-938 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4633570.0,Kepler-158 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
11656246.0,Kepler-885 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
10024701.0,Kepler-1046 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9076513.0,Kepler-611 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9027909.0,Kepler-1496 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9034103.0,Kepler-832 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
3240158.0,Kepler-769 c,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
4644952.0,Kepler-319 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
9071593.0,Kepler-1162 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
6294819.0,Kepler-1368 b,0.5,0.0,0.8,1.0,0.43500000000000005,0.52
